measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,139,Algeria,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,7.612331683,13.023441716,3.95705647
1,Deaths,139,Algeria,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.5307188076,1.1399044520000001,0.1094512072
1,Deaths,139,Algeria,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,330.217764713,417.055655271,260.379794054
1,Deaths,154,Tunisia,2,Female,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,27.128405053999998,49.99272641699999,12.149816757
1,Deaths,154,Tunisia,2,Female,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,10.890534031,15.894633543,6.892343662999999
1,Deaths,154,Tunisia,2,Female,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,1.46657685,2.246518306,0.9232422599
1,Deaths,154,Tunisia,2,Female,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.2435199576,0.4996484222,0.05787603072
1,Deaths,154,Tunisia,2,Female,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,21.668705448999997,31.373472302000003,14.437790378
1,Deaths,44639,Middle SDI,1,Male,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.2232512315,0.3182262844,0.1444205168
1,Deaths,44639,Middle SDI,1,Male,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.1528133339,0.2644339247,0.09933977481
1,Deaths,44639,Middle SDI,1,Male,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,139.21789359299999,162.55617374599998,116.010103375
1,Deaths,44639,Middle SDI,1,Male,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,51.154638641,56.065694662000006,46.14374775
1,Deaths,44639,Middle SDI,1,Male,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,8.134695236,9.302546823,7.057383482
1,Deaths,44639,Middle SDI,1,Male,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.4020695997,0.6433008821,0.17683644269999998
1,Deaths,44639,Middle SDI,1,Male,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,23.975798103,29.351227568,19.068153051
1,Deaths,164,Nepal,2,Female,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,203.911052085,341.858505271,107.59404394799999
1,Deaths,164,Nepal,2,Female,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,22.95197628,34.079109901,14.394274330999998
1,Deaths,164,Nepal,2,Female,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,2.145969847,3.51644594,1.280653487
1,Deaths,164,Nepal,2,Female,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.3518806125,0.7396510227,0.06801503787
1,Deaths,164,Nepal,2,Female,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,22.819523292,36.320526851000004,11.570083733999999
1,Deaths,128,Guatemala,3,Both,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,204.658065923,301.513727754,125.51085092099999
1,Deaths,128,Guatemala,3,Both,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,134.523562156,159.89523381,111.872470006
1,Deaths,128,Guatemala,3,Both,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,29.229934444,44.62453071,17.438069334999998
1,Deaths,128,Guatemala,3,Both,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.9810543815999999,1.9758792399999998,0.2339925459
1,Deaths,128,Guatemala,3,Both,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,89.111493435,114.453933202,64.573035343
1,Deaths,141,Egypt,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,5.506143134,7.436808664,3.962886331
1,Deaths,141,Egypt,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,15.754760534,20.541477716,11.695999274
1,Deaths,141,Egypt,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,3.4934237190000004,4.501079819999999,1.865999911
1,Deaths,141,Egypt,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.08449903248,0.1666733169,0.01904988238
1,Deaths,141,Egypt,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,24.044628662999997,29.479281511,18.930963415
1,Deaths,19,Timor-Leste,1,Male,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.39238593670000005,0.671873795,0.1906513262
1,Deaths,19,Timor-Leste,1,Male,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.07294162856,0.4369484941,0.0005900122169
1,Deaths,19,Timor-Leste,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,20.534050418,33.432751661,10.659803957
1,Deaths,19,Timor-Leste,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,17.07047486,24.924485478999998,10.283102164999999
1,Deaths,19,Timor-Leste,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,4.625415386,10.323977767,2.252075683
1,Deaths,19,Timor-Leste,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1425514142,0.2726357934,0.04388851096
1,Deaths,19,Timor-Leste,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,1.758854341,3.095935244,0.6630517419
1,Deaths,141,Egypt,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.04061194829,0.05952309152,0.026231438710000003
1,Deaths,141,Egypt,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.0024665194330000004,0.005533871672,0.0007109225209
1,Deaths,141,Egypt,2,Female,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,2.450850661,3.3537740819999997,1.523468291
1,Deaths,141,Egypt,2,Female,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,3.4386779590000005,4.817514127,2.4402030249999997
1,Deaths,141,Egypt,2,Female,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,1.43119687,1.8465087119999999,1.111423808
1,Deaths,141,Egypt,2,Female,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.0230049622,0.04534727793,0.006658886775
1,Deaths,141,Egypt,2,Female,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,3.4534834410000004,4.357712896,2.616249003
1,Deaths,174,Eastern Sub-Saharan Africa,2,Female,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,134.453130886,184.220599476,96.11261193600001
1,Deaths,174,Eastern Sub-Saharan Africa,2,Female,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,187.616737094,271.309050731,120.616680942
1,Deaths,174,Eastern Sub-Saharan Africa,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,4.9833637600000005,7.511082366999999,3.172744255
1,Deaths,174,Eastern Sub-Saharan Africa,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.1362034460000001,2.1200250560000002,0.373843227
1,Deaths,174,Eastern Sub-Saharan Africa,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,118.17270424200001,170.25687266100002,74.456859147
1,Deaths,44639,Middle SDI,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,31.307438621,44.440836064,20.794739248
1,Deaths,44639,Middle SDI,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,11.158692359,12.702740787,9.761351976
1,Deaths,44639,Middle SDI,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,2.339628554,2.704611143,1.9786743
1,Deaths,44639,Middle SDI,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.3115870413,0.5202170541,0.1274430133
1,Deaths,44639,Middle SDI,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,16.158579092,19.750764477,12.691182201
1,Deaths,169,Central African Republic,1,Male,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,1.253265691,2.2966170949999998,0.5993421837
1,Deaths,169,Central African Republic,1,Male,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.2550750878,0.35251221110000003,0.1865121249
1,Deaths,169,Central African Republic,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,49.714546185,117.629044689,8.833033643999999
1,Deaths,169,Central African Republic,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,66.580198472,147.913920227,16.208206944
1,Deaths,169,Central African Republic,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,10.935072351,22.238463862,4.188047022999999
1,Deaths,169,Central African Republic,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.9811061318000001,2.7555895940000004,0.146557943
1,Deaths,169,Central African Republic,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,6.031558587,14.113173528999999,1.1952372009999999
1,Deaths,155,Turkey,1,Male,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,123.93881334,138.478819281,112.038047519
1,Deaths,155,Turkey,1,Male,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,8.008805162,9.541265172000001,6.454895629000001
1,Deaths,155,Turkey,1,Male,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,1.6857649829999999,2.200815652,1.272406644
1,Deaths,155,Turkey,1,Male,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.04170925365,0.08020497262,0.014818355960000001
1,Deaths,155,Turkey,1,Male,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,20.253668481000002,24.881897842999997,16.156237689
1,Deaths,155,Turkey,1,Male,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.3767314638,0.5503595729999999,0.2468420234
1,Deaths,155,Turkey,1,Male,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.0006467328005999999,0.00104183755,0.0003585607589
1,Deaths,155,Turkey,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,29.809161787999997,34.333977965,25.492519489
1,Deaths,155,Turkey,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,7.277467375,8.668713417,5.98515071
1,Deaths,155,Turkey,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,1.563263322,1.9326127590000002,1.226522363
1,Deaths,155,Turkey,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.0133034689,0.025484496290000002,0.004837644596
1,Deaths,155,Turkey,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,4.109344809,5.398744543,2.8690543330000002
1,Deaths,141,Egypt,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.01858920342,0.02969677553,0.01079823377
1,Deaths,141,Egypt,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.021312598619999998,0.044588617239999996,0.008855978706
1,Deaths,164,Nepal,3,Both,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.1861890269,0.2966502734,0.11864431140000001
1,Deaths,164,Nepal,3,Both,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.02341759711,0.1302059786,0.0002648868236
1,Deaths,164,Nepal,3,Both,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,16.164114641,22.854376584,10.819259478
1,Deaths,164,Nepal,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,11.205659393,15.182726202000001,7.256579556
1,Deaths,164,Nepal,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,2.511062667,3.932321852,1.646167948
1,Deaths,164,Nepal,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.02264698651,0.048475072839999994,0.0049887677990000006
1,Deaths,164,Nepal,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,1.223508298,2.018717169,0.578296067
1,Deaths,120,Andean Latin America,3,Both,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,383.794959635,452.538114041,319.25458461
1,Deaths,120,Andean Latin America,3,Both,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,133.04241001600002,161.20540676599998,103.16908592399999
1,Deaths,120,Andean Latin America,3,Both,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,19.078129844,25.674319477,13.939737983
1,Deaths,120,Andean Latin America,3,Both,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,3.9599744919999997,6.741948164,1.5378091120000001
1,Deaths,120,Andean Latin America,3,Both,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,182.54608148699998,217.245821841,147.707015276
1,Deaths,155,Turkey,2,Female,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.07925074215,0.2417997621,0.02110036803
1,Deaths,155,Turkey,2,Female,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.01022317377,0.017218233949999998,0.005960328053
1,Deaths,128,Guatemala,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,268.74982286200003,408.82159955799995,155.272090342
1,Deaths,128,Guatemala,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,174.76353095800002,212.156260386,139.794591814
1,Deaths,128,Guatemala,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,46.851058141,73.110382073,27.619389584
1,Deaths,128,Guatemala,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.8754444025,1.762413922,0.2187215159
1,Deaths,128,Guatemala,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,92.126458185,120.202300604,66.303217318
1,Deaths,165,Pakistan,1,Male,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.0073565566079999995,0.027650432340000003,0.00156673039
1,Deaths,165,Pakistan,1,Male,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.07752718716,0.2491279929,0.00947814911
1,Deaths,150,Oman,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.1636946763,0.24203745850000002,0.10662823800000001
1,Deaths,150,Oman,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.005298380401,0.009105882981000001,0.0030003100449999998
1,Deaths,150,Oman,2,Female,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,0.9730273631999999,1.7002461389999999,0.5042459634
1,Deaths,150,Oman,2,Female,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,1.8901386279999999,2.651456998,1.347766374
1,Deaths,150,Oman,2,Female,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,0.2994228907,0.4068408998,0.21115590699999998
1,Deaths,150,Oman,2,Female,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.06084269444,0.1192318109,0.01827890799
1,Deaths,150,Oman,2,Female,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,1.8018643460000001,2.506523924,1.284356495
1,Deaths,150,Oman,2,Female,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,16.005164071,29.299079324,7.962916425
1,Deaths,150,Oman,2,Female,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,10.984428809,16.263383441,6.915183621
1,Deaths,150,Oman,2,Female,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,0.7162431757000001,1.088646968,0.4476299182
1,Deaths,150,Oman,2,Female,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.297850031,2.5856646970000003,0.2964590522
1,Deaths,150,Oman,2,Female,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,49.582333304,66.441419767,35.450010909999996
1,Deaths,169,Central African Republic,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,571.539159864,1233.6090207099999,101.529539097
1,Deaths,169,Central African Republic,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,268.233031966,570.223014802,66.716299625
1,Deaths,169,Central African Republic,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,38.579796092,82.03441393599999,11.35512357
1,Deaths,169,Central African Republic,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,10.826769721,26.356708258,2.172908171
1,Deaths,169,Central African Republic,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,93.236280372,189.490022603,25.839658338
1,Deaths,19,Timor-Leste,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,285.418727435,431.650690734,178.544630762
1,Deaths,19,Timor-Leste,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,70.526223863,108.69993129699999,39.793376345
1,Deaths,19,Timor-Leste,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,11.611413356,25.743470178000003,5.038368545
1,Deaths,19,Timor-Leste,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,2.378095996,4.4604232239999995,0.8482878911000001
1,Deaths,19,Timor-Leste,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,32.39705984,49.179175403,17.699769523
1,Deaths,155,Turkey,3,Both,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,584.833417088,680.488487706,499.06894564600003
1,Deaths,155,Turkey,3,Both,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,20.709574164,37.502410123,3.9543880120000003
1,Deaths,155,Turkey,3,Both,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,4.942617306000001,6.69585279,3.563053178
1,Deaths,155,Turkey,3,Both,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.2412400136,0.49076279539999995,0.07991482676
1,Deaths,155,Turkey,3,Both,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,227.221683599,270.40601707999997,187.14539473899998
1,Deaths,134,Tropical Latin America,1,Male,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.48178426370000005,0.631140756,0.3670226988
1,Deaths,134,Tropical Latin America,1,Male,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.030238319939999998,0.042503870650000004,0.0215028237
1,Deaths,182,Malawi,3,Both,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.3291970415,0.4819577043,0.2162111059
1,Deaths,182,Malawi,3,Both,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.5731595593,1.171914391,0.2452047283
1,Deaths,182,Malawi,3,Both,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,7.7470132959999995,17.407267296,3.183264198
1,Deaths,182,Malawi,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,10.624463903,19.826952484,5.498257451
1,Deaths,182,Malawi,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,3.419499626,5.650677122,1.9669416359999998
1,Deaths,182,Malawi,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.003385301284,0.009003697699,0.0006822619802
1,Deaths,182,Malawi,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,0.8189994332,1.588359919,0.3693239933
1,Deaths,83,Iceland,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.01669123151,0.022471641610000002,0.01189017169
1,Deaths,83,Iceland,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.012053919820000002,0.015233584350000001,0.009419168379
1,Deaths,129,Honduras,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,158.416084014,246.20301555799998,100.175489206
1,Deaths,129,Honduras,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,106.447155122,150.067172945,71.571418084
1,Deaths,129,Honduras,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,23.03897927,37.231872556999996,13.25923804
1,Deaths,129,Honduras,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.41373014030000005,0.8314135812,0.11046640790000001
1,Deaths,129,Honduras,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,40.758712566,61.565334909,25.042146444
1,Deaths,129,Honduras,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,438.607623801,739.088468254,246.124109253
1,Deaths,129,Honduras,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,145.364995115,238.611013629,58.03013336800001
1,Deaths,129,Honduras,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,38.15216769,59.753085952,22.992065350999997
1,Deaths,129,Honduras,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.7634056601,1.485349367,0.23630211669999998
1,Deaths,129,Honduras,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,275.314948522,385.895790532,189.814879559
1,Deaths,19,Timor-Leste,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,30.813520425,49.568765098,18.352466576999998
1,Deaths,19,Timor-Leste,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,7.444182847,10.615387146,4.844404612
1,Deaths,19,Timor-Leste,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,0.9770093128999999,3.209823262,0.3434922974
1,Deaths,19,Timor-Leste,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.7113585525,1.279774824,0.2457821211
1,Deaths,19,Timor-Leste,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,7.342336175,10.85395852,4.565336712
1,Deaths,95,United Kingdom,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,1224.304363132,1308.909803629,1146.027166396
1,Deaths,95,United Kingdom,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,53.251179633999996,96.892891452,10.496863251
1,Deaths,95,United Kingdom,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,30.030493508000003,33.257962787000004,24.966150522
1,Deaths,95,United Kingdom,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,7.929316052,13.594041229,2.4136747020000002
1,Deaths,95,United Kingdom,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,260.238675401,305.254035629,215.80532193200003
1,Deaths,19,Timor-Leste,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.1798147082,0.6027955805999999,0.03661424728
1,Deaths,19,Timor-Leste,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.16443137840000002,0.8370664546000001,0.004531072051
1,Deaths,149,Palestine,3,Both,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.12633121290000002,0.1878085754,0.08226473369
1,Deaths,149,Palestine,3,Both,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.004400006048,0.01000667353,0.001511040892
1,Deaths,149,Palestine,3,Both,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,20.00710665,28.447830118,13.898019096999999
1,Deaths,149,Palestine,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,3.2233219830000004,4.435942174,2.229140773
1,Deaths,149,Palestine,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,2.1596979419999998,3.092604311,1.50861888
1,Deaths,149,Palestine,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.0299792589,0.05680614095000001,0.01145659638
1,Deaths,149,Palestine,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,5.871203757,8.32980877,3.9795177140000004
1,Deaths,149,Palestine,3,Both,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,226.614018902,312.489410862,153.689400759
1,Deaths,149,Palestine,3,Both,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,15.768664889,22.662946139,10.470577399
1,Deaths,149,Palestine,3,Both,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,4.0260507379999995,6.3594379750000005,2.557749394
1,Deaths,149,Palestine,3,Both,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.43372247090000005,0.8140145836999999,0.1538347192
1,Deaths,149,Palestine,3,Both,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,86.18378778900001,118.764373474,60.472963377999996
1,Deaths,19,Timor-Leste,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.2294508022,0.41583630260000004,0.10565178169999999
1,Deaths,19,Timor-Leste,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.06920047894999999,0.40692152649999996,0.0003724567765
1,Deaths,19,Timor-Leste,2,Female,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,5.762420551,9.377166862000001,2.5348886989999997
1,Deaths,19,Timor-Leste,2,Female,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,3.39792241,4.988044019999999,2.026349284
1,Deaths,19,Timor-Leste,2,Female,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,1.245449675,4.426591477,0.3873305104
1,Deaths,19,Timor-Leste,2,Female,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1645388807,0.3055509524,0.05600973623
1,Deaths,19,Timor-Leste,2,Female,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,0.7467302111999999,1.192523905,0.36115809509999997
1,Deaths,121,Bolivia,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,191.953673493,287.167937495,133.711856324
1,Deaths,121,Bolivia,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,156.308640726,217.492552474,113.35102608400001
1,Deaths,121,Bolivia,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,31.179958022999998,49.108866369,18.791476032000002
1,Deaths,121,Bolivia,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,3.408563862,5.927004167,1.283007168
1,Deaths,121,Bolivia,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,43.529403046999995,61.430374626,31.290628248999997
1,Deaths,44567,Eastern Mediterranean Region,1,Male,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,79.24278033899999,91.51645354,67.951192614
1,Deaths,44567,Eastern Mediterranean Region,1,Male,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,7.778726285,8.876642823,6.630056305
1,Deaths,44567,Eastern Mediterranean Region,1,Male,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,6.721414684,8.355449972,5.291007254999999
1,Deaths,44567,Eastern Mediterranean Region,1,Male,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1381967763,0.2572480753,0.03841680325
1,Deaths,44567,Eastern Mediterranean Region,1,Male,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,27.430977206999998,33.972144592999996,21.31468791
1,Deaths,112,Grenada,1,Male,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.7419889243,1.219840397,0.43461004680000004
1,Deaths,112,Grenada,1,Male,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.0033132543820000005,0.006527616847,0.0015919521700000002
1,Deaths,112,Grenada,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,19.484196673,24.900259450000004,14.750511036
1,Deaths,112,Grenada,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,47.021600767,54.251973052,39.272347931
1,Deaths,112,Grenada,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,5.553919254,6.885626499,4.41090051
1,Deaths,112,Grenada,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.2214682354,0.40617419470000005,0.062270089529999996
1,Deaths,112,Grenada,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,4.684436499,6.069994197,3.421583824
